,0,1,2,3
92879,30959,TY,TZ,explicit_train
92880,30960,TY,A3,0
92881,30960,TY,TY,explicit_train
92882,30960,TY,A1,0
92883,30961,TY,A3,0
92884,30961,TY,TY,explicit_train
92885,30961,TY,A2,0
92886,30962,TY,A3,0
92887,30962,TY,TY,explicit_train
92888,30962,TY,A3,0
92889,30963,TY,A3,0
92890,30963,TY,TY,explicit_train
92891,30963,TY,A4,0
92892,30964,TY,A3,0
92893,30964,TY,TY,explicit_train
92894,30964,TY,TX,explicit_train
92895,30965,TY,A3,0
92896,30965,TY,TY,explicit_train
92897,30965,TY,B1,0
92898,30966,TY,A3,0
92899,30966,TY,TY,explicit_train
92900,30966,TY,B2,0
92901,30967,TY,A3,0
92902,30967,TY,TY,explicit_train
92903,30967,TY,B3,0
92904,30968,TY,A3,0
92905,30968,TY,TY,explicit_train
92906,30968,TY,B4,0
92907,30969,TY,A3,0
92908,30969,TY,TY,explicit_train
92909,30969,TY,TY,explicit_train
92910,30970,TY,A3,0
92911,30970,TY,TY,explicit_train
92912,30970,TY,C1,0
92913,30971,TY,A3,0
92914,30971,TY,TY,explicit_train
92915,30971,TY,C2,0
92916,30972,TY,A3,0
92917,30972,TY,TY,explicit_train
92918,30972,TY,C3,0
92919,30973,TY,A3,0
92920,30973,TY,TY,explicit_train
92921,30973,TY,C4,0
92922,30974,TY,A3,0
92923,30974,TY,TY,explicit_train
92924,30974,TY,TZ,explicit_train
92925,30975,TY,A3,0
92926,30975,TY,C1,0
92927,30975,TY,A1,0
92928,30976,TY,A3,0
92929,30976,TY,C1,0
92930,30976,TY,A2,0
92931,30977,TY,A3,0
92932,30977,TY,C1,0
92933,30977,TY,A3,0
92934,30978,TY,A3,0
92935,30978,TY,C1,0
92936,30978,TY,A4,0
92937,30979,TY,A3,0
92938,30979,TY,C1,0
92939,30979,TY,TX,explicit_train
92940,30980,TY,A3,0
92941,30980,TY,C1,0
92942,30980,TY,B1,0
92943,30981,TY,A3,0
92944,30981,TY,C1,0
92945,30981,TY,B2,0
92946,30982,TY,A3,0
92947,30982,TY,C1,0
92948,30982,TY,B3,0
92949,30983,TY,A3,0
92950,30983,TY,C1,0
92951,30983,TY,B4,0
92952,30984,TY,A3,0
92953,30984,TY,C1,0
92954,30984,TY,TY,explicit_train
92955,30985,TY,A3,0
92956,30985,TY,C1,0
92957,30985,TY,C1,0
92958,30986,TY,A3,0
92959,30986,TY,C1,0
92960,30986,TY,C2,0
92961,30987,TY,A3,0
92962,30987,TY,C1,0
92963,30987,TY,C3,0
92964,30988,TY,A3,0
92965,30988,TY,C1,0
92966,30988,TY,C4,0
92967,30989,TY,A3,0
92968,30989,TY,C1,0
92969,30989,TY,TZ,explicit_train
92970,30990,TY,A3,0
92971,30990,TY,C2,0
92972,30990,TY,A1,0
92973,30991,TY,A3,0
92974,30991,TY,C2,0
92975,30991,TY,A2,0
92976,30992,TY,A3,0
92977,30992,TY,C2,0
92978,30992,TY,A3,0
92979,30993,TY,A3,0
92980,30993,TY,C2,0
92981,30993,TY,A4,0
92982,30994,TY,A3,0
92983,30994,TY,C2,0
92984,30994,TY,TX,explicit_train
92985,30995,TY,A3,0
92986,30995,TY,C2,0
92987,30995,TY,B1,0
92988,30996,TY,A3,0
92989,30996,TY,C2,0
92990,30996,TY,B2,0
92991,30997,TY,A3,0
92992,30997,TY,C2,0
92993,30997,TY,B3,0
92994,30998,TY,A3,0
92995,30998,TY,C2,0
92996,30998,TY,B4,0
92997,30999,TY,A3,0
92998,30999,TY,C2,0
92999,30999,TY,TY,explicit_train
93000,31000,TY,A3,0
93001,31000,TY,C2,0
93002,31000,TY,C1,0
93003,31001,TY,A3,0
93004,31001,TY,C2,0
93005,31001,TY,C2,0
93006,31002,TY,A3,0
93007,31002,TY,C2,0
93008,31002,TY,C3,0
93009,31003,TY,A3,0
93010,31003,TY,C2,0
93011,31003,TY,C4,0
93012,31004,TY,A3,0
93013,31004,TY,C2,0
93014,31004,TY,TZ,explicit_train
93015,31005,TY,A3,0
93016,31005,TY,C3,0
93017,31005,TY,A1,0
93018,31006,TY,A3,0
93019,31006,TY,C3,0
93020,31006,TY,A2,0
93021,31007,TY,A3,0
93022,31007,TY,C3,0
93023,31007,TY,A3,0
93024,31008,TY,A3,0
93025,31008,TY,C3,0
93026,31008,TY,A4,0
93027,31009,TY,A3,0
93028,31009,TY,C3,0
93029,31009,TY,TX,explicit_train
93030,31010,TY,A3,0
93031,31010,TY,C3,0
93032,31010,TY,B1,0
93033,31011,TY,A3,0
93034,31011,TY,C3,0
93035,31011,TY,B2,0
93036,31012,TY,A3,0
93037,31012,TY,C3,0
93038,31012,TY,B3,0
93039,31013,TY,A3,0
93040,31013,TY,C3,0
93041,31013,TY,B4,0
93042,31014,TY,A3,0
93043,31014,TY,C3,0
93044,31014,TY,TY,explicit_train
93045,31015,TY,A3,0
93046,31015,TY,C3,0
93047,31015,TY,C1,0
93048,31016,TY,A3,0
93049,31016,TY,C3,0
93050,31016,TY,C2,0
93051,31017,TY,A3,0
93052,31017,TY,C3,0
93053,31017,TY,C3,0
93054,31018,TY,A3,0
93055,31018,TY,C3,0
93056,31018,TY,C4,0
93057,31019,TY,A3,0
93058,31019,TY,C3,0
93059,31019,TY,TZ,explicit_train
93060,31020,TY,A3,0
93061,31020,TY,C4,0
93062,31020,TY,A1,0
93063,31021,TY,A3,0
93064,31021,TY,C4,0
93065,31021,TY,A2,0
93066,31022,TY,A3,0
93067,31022,TY,C4,0
93068,31022,TY,A3,0
93069,31023,TY,A3,0
93070,31023,TY,C4,0
93071,31023,TY,A4,0
93072,31024,TY,A3,0
93073,31024,TY,C4,0
93074,31024,TY,TX,explicit_train
93075,31025,TY,A3,0
93076,31025,TY,C4,0
93077,31025,TY,B1,0
93078,31026,TY,A3,0
93079,31026,TY,C4,0
93080,31026,TY,B2,0
93081,31027,TY,A3,0
93082,31027,TY,C4,0
93083,31027,TY,B3,0
93084,31028,TY,A3,0
93085,31028,TY,C4,0
93086,31028,TY,B4,0
93087,31029,TY,A3,0
93088,31029,TY,C4,0
93089,31029,TY,TY,explicit_train
93090,31030,TY,A3,0
93091,31030,TY,C4,0
93092,31030,TY,C1,0
93093,31031,TY,A3,0
93094,31031,TY,C4,0
93095,31031,TY,C2,0
93096,31032,TY,A3,0
93097,31032,TY,C4,0
93098,31032,TY,C3,0
93099,31033,TY,A3,0
93100,31033,TY,C4,0
93101,31033,TY,C4,0
93102,31034,TY,A3,0
93103,31034,TY,C4,0
93104,31034,TY,TZ,explicit_train
93105,31035,TY,A3,0
93106,31035,TY,TZ,explicit_train
93107,31035,TY,A1,0
93108,31036,TY,A3,0
93109,31036,TY,TZ,explicit_train
93110,31036,TY,A2,0
93111,31037,TY,A3,0
93112,31037,TY,TZ,explicit_train
93113,31037,TY,A3,0
93114,31038,TY,A3,0
93115,31038,TY,TZ,explicit_train
93116,31038,TY,A4,0
93117,31039,TY,A3,0
93118,31039,TY,TZ,explicit_train
93119,31039,TY,TX,explicit_train
93120,31040,TY,A3,0
93121,31040,TY,TZ,explicit_train
93122,31040,TY,B1,0
93123,31041,TY,A3,0
93124,31041,TY,TZ,explicit_train
93125,31041,TY,B2,0
93126,31042,TY,A3,0
93127,31042,TY,TZ,explicit_train
93128,31042,TY,B3,0
93129,31043,TY,A3,0
93130,31043,TY,TZ,explicit_train
93131,31043,TY,B4,0
93132,31044,TY,A3,0
93133,31044,TY,TZ,explicit_train
93134,31044,TY,TY,explicit_train
93135,31045,TY,A3,0
93136,31045,TY,TZ,explicit_train
93137,31045,TY,C1,0
93138,31046,TY,A3,0
93139,31046,TY,TZ,explicit_train
93140,31046,TY,C2,0
93141,31047,TY,A3,0
93142,31047,TY,TZ,explicit_train
93143,31047,TY,C3,0
93144,31048,TY,A3,0
93145,31048,TY,TZ,explicit_train
93146,31048,TY,C4,0
93147,31049,TY,A3,0
93148,31049,TY,TZ,explicit_train
93149,31049,TY,TZ,explicit_train
93150,31050,TY,A4,0
93151,31050,TY,A1,0
93152,31050,TY,A1,0
93153,31051,TY,A4,0
93154,31051,TY,A1,0
93155,31051,TY,A2,0
93156,31052,TY,A4,0
93157,31052,TY,A1,0
93158,31052,TY,A3,0
93159,31053,TY,A4,0
93160,31053,TY,A1,0
93161,31053,TY,A4,0
93162,31054,TY,A4,0
93163,31054,TY,A1,0
93164,31054,TY,TX,explicit_train
93165,31055,TY,A4,0
93166,31055,TY,A1,0
93167,31055,TY,B1,0
93168,31056,TY,A4,0
93169,31056,TY,A1,0
93170,31056,TY,B2,0
93171,31057,TY,A4,0
93172,31057,TY,A1,0
93173,31057,TY,B3,0
93174,31058,TY,A4,0
93175,31058,TY,A1,0
93176,31058,TY,B4,0
93177,31059,TY,A4,0
93178,31059,TY,A1,0
93179,31059,TY,TY,explicit_train
93180,31060,TY,A4,0
93181,31060,TY,A1,0
93182,31060,TY,C1,0
93183,31061,TY,A4,0
93184,31061,TY,A1,0
93185,31061,TY,C2,0
93186,31062,TY,A4,0
93187,31062,TY,A1,0
93188,31062,TY,C3,0
93189,31063,TY,A4,0
93190,31063,TY,A1,0
93191,31063,TY,C4,0
93192,31064,TY,A4,0
93193,31064,TY,A1,0
93194,31064,TY,TZ,explicit_train
93195,31065,TY,A4,0
93196,31065,TY,A2,0
93197,31065,TY,A1,0
93198,31066,TY,A4,0
93199,31066,TY,A2,0
93200,31066,TY,A2,0
93201,31067,TY,A4,0
93202,31067,TY,A2,0
93203,31067,TY,A3,0
93204,31068,TY,A4,0
93205,31068,TY,A2,0
93206,31068,TY,A4,0
93207,31069,TY,A4,0
93208,31069,TY,A2,0
93209,31069,TY,TX,explicit_train
93210,31070,TY,A4,0
93211,31070,TY,A2,0
93212,31070,TY,B1,0
93213,31071,TY,A4,0
93214,31071,TY,A2,0
93215,31071,TY,B2,0
93216,31072,TY,A4,0
93217,31072,TY,A2,0
93218,31072,TY,B3,0
93219,31073,TY,A4,0
93220,31073,TY,A2,0
93221,31073,TY,B4,0
93222,31074,TY,A4,0
93223,31074,TY,A2,0
93224,31074,TY,TY,explicit_train
93225,31075,TY,A4,0
93226,31075,TY,A2,0
93227,31075,TY,C1,0
93228,31076,TY,A4,0
93229,31076,TY,A2,0
93230,31076,TY,C2,0
93231,31077,TY,A4,0
93232,31077,TY,A2,0
93233,31077,TY,C3,0
93234,31078,TY,A4,0
93235,31078,TY,A2,0
93236,31078,TY,C4,0
93237,31079,TY,A4,0
93238,31079,TY,A2,0
93239,31079,TY,TZ,explicit_train
93240,31080,TY,A4,0
93241,31080,TY,A3,0
93242,31080,TY,A1,0
93243,31081,TY,A4,0
93244,31081,TY,A3,0
93245,31081,TY,A2,0
93246,31082,TY,A4,0
93247,31082,TY,A3,0
93248,31082,TY,A3,0
93249,31083,TY,A4,0
93250,31083,TY,A3,0
93251,31083,TY,A4,0
93252,31084,TY,A4,0
93253,31084,TY,A3,0
93254,31084,TY,TX,explicit_train
93255,31085,TY,A4,0
93256,31085,TY,A3,0
93257,31085,TY,B1,0
93258,31086,TY,A4,0
93259,31086,TY,A3,0
93260,31086,TY,B2,0
93261,31087,TY,A4,0
93262,31087,TY,A3,0
93263,31087,TY,B3,0
93264,31088,TY,A4,0
93265,31088,TY,A3,0
93266,31088,TY,B4,0
93267,31089,TY,A4,0
93268,31089,TY,A3,0
93269,31089,TY,TY,explicit_train
93270,31090,TY,A4,0
93271,31090,TY,A3,0
93272,31090,TY,C1,0
93273,31091,TY,A4,0
93274,31091,TY,A3,0
93275,31091,TY,C2,0
93276,31092,TY,A4,0
93277,31092,TY,A3,0
93278,31092,TY,C3,0
93279,31093,TY,A4,0
93280,31093,TY,A3,0
93281,31093,TY,C4,0
93282,31094,TY,A4,0
93283,31094,TY,A3,0
93284,31094,TY,TZ,explicit_train
93285,31095,TY,A4,0
93286,31095,TY,A4,0
93287,31095,TY,A1,0
93288,31096,TY,A4,0
93289,31096,TY,A4,0
93290,31096,TY,A2,0
93291,31097,TY,A4,0
93292,31097,TY,A4,0
93293,31097,TY,A3,0
93294,31098,TY,A4,0
93295,31098,TY,A4,0
93296,31098,TY,A4,0
93297,31099,TY,A4,0
93298,31099,TY,A4,0
93299,31099,TY,TX,explicit_train
93300,31100,TY,A4,0
93301,31100,TY,A4,0
93302,31100,TY,B1,0
93303,31101,TY,A4,0
93304,31101,TY,A4,0
93305,31101,TY,B2,0
93306,31102,TY,A4,0
93307,31102,TY,A4,0
93308,31102,TY,B3,0
93309,31103,TY,A4,0
93310,31103,TY,A4,0
93311,31103,TY,B4,0
93312,31104,TY,A4,0
93313,31104,TY,A4,0
93314,31104,TY,TY,explicit_train
93315,31105,TY,A4,0
93316,31105,TY,A4,0
93317,31105,TY,C1,0
93318,31106,TY,A4,0
93319,31106,TY,A4,0
93320,31106,TY,C2,0
93321,31107,TY,A4,0
93322,31107,TY,A4,0
93323,31107,TY,C3,0
93324,31108,TY,A4,0
93325,31108,TY,A4,0
93326,31108,TY,C4,0
93327,31109,TY,A4,0
93328,31109,TY,A4,0
93329,31109,TY,TZ,explicit_train
93330,31110,TY,A4,0
93331,31110,TY,TX,explicit_train
93332,31110,TY,A1,0
93333,31111,TY,A4,0
93334,31111,TY,TX,explicit_train
93335,31111,TY,A2,0
93336,31112,TY,A4,0
93337,31112,TY,TX,explicit_train
93338,31112,TY,A3,0
93339,31113,TY,A4,0
93340,31113,TY,TX,explicit_train
93341,31113,TY,A4,0
93342,31114,TY,A4,0
93343,31114,TY,TX,explicit_train
93344,31114,TY,TX,explicit_train
93345,31115,TY,A4,0
93346,31115,TY,TX,explicit_train
93347,31115,TY,B1,0
93348,31116,TY,A4,0
93349,31116,TY,TX,explicit_train
93350,31116,TY,B2,0
93351,31117,TY,A4,0
93352,31117,TY,TX,explicit_train
93353,31117,TY,B3,0
93354,31118,TY,A4,0
93355,31118,TY,TX,explicit_train
93356,31118,TY,B4,0
93357,31119,TY,A4,0
93358,31119,TY,TX,explicit_train
93359,31119,TY,TY,explicit_train
93360,31120,TY,A4,0
93361,31120,TY,TX,explicit_train
93362,31120,TY,C1,0
93363,31121,TY,A4,0
93364,31121,TY,TX,explicit_train
93365,31121,TY,C2,0
93366,31122,TY,A4,0
93367,31122,TY,TX,explicit_train
93368,31122,TY,C3,0
93369,31123,TY,A4,0
93370,31123,TY,TX,explicit_train
93371,31123,TY,C4,0
93372,31124,TY,A4,0
93373,31124,TY,TX,explicit_train
93374,31124,TY,TZ,explicit_train
93375,31125,TY,A4,0
93376,31125,TY,B1,0
93377,31125,TY,A1,0
93378,31126,TY,A4,0
93379,31126,TY,B1,0
93380,31126,TY,A2,0
93381,31127,TY,A4,0
93382,31127,TY,B1,0
93383,31127,TY,A3,0
93384,31128,TY,A4,0
93385,31128,TY,B1,0
93386,31128,TY,A4,0
93387,31129,TY,A4,0
93388,31129,TY,B1,0
93389,31129,TY,TX,explicit_train
93390,31130,TY,A4,0
93391,31130,TY,B1,0
93392,31130,TY,B1,0
93393,31131,TY,A4,0
93394,31131,TY,B1,0
93395,31131,TY,B2,0
93396,31132,TY,A4,0
93397,31132,TY,B1,0
93398,31132,TY,B3,0
93399,31133,TY,A4,0
93400,31133,TY,B1,0
93401,31133,TY,B4,0
93402,31134,TY,A4,0
93403,31134,TY,B1,0
93404,31134,TY,TY,explicit_train
93405,31135,TY,A4,0
93406,31135,TY,B1,0
93407,31135,TY,C1,0
93408,31136,TY,A4,0
93409,31136,TY,B1,0
93410,31136,TY,C2,0
93411,31137,TY,A4,0
93412,31137,TY,B1,0
93413,31137,TY,C3,0
93414,31138,TY,A4,0
93415,31138,TY,B1,0
93416,31138,TY,C4,0
93417,31139,TY,A4,0
93418,31139,TY,B1,0
93419,31139,TY,TZ,explicit_train
93420,31140,TY,A4,0
93421,31140,TY,B2,0
93422,31140,TY,A1,0
93423,31141,TY,A4,0
93424,31141,TY,B2,0
93425,31141,TY,A2,0
93426,31142,TY,A4,0
93427,31142,TY,B2,0
93428,31142,TY,A3,0
93429,31143,TY,A4,0
93430,31143,TY,B2,0
93431,31143,TY,A4,0
93432,31144,TY,A4,0
93433,31144,TY,B2,0
93434,31144,TY,TX,explicit_train
93435,31145,TY,A4,0
93436,31145,TY,B2,0
93437,31145,TY,B1,0
93438,31146,TY,A4,0
93439,31146,TY,B2,0
93440,31146,TY,B2,0
93441,31147,TY,A4,0
93442,31147,TY,B2,0
93443,31147,TY,B3,0
93444,31148,TY,A4,0
93445,31148,TY,B2,0
93446,31148,TY,B4,0
93447,31149,TY,A4,0
93448,31149,TY,B2,0
93449,31149,TY,TY,explicit_train
93450,31150,TY,A4,0
93451,31150,TY,B2,0
93452,31150,TY,C1,0
93453,31151,TY,A4,0
93454,31151,TY,B2,0
93455,31151,TY,C2,0
93456,31152,TY,A4,0
93457,31152,TY,B2,0
93458,31152,TY,C3,0
93459,31153,TY,A4,0
93460,31153,TY,B2,0
93461,31153,TY,C4,0
93462,31154,TY,A4,0
93463,31154,TY,B2,0
93464,31154,TY,TZ,explicit_train
93465,31155,TY,A4,0
93466,31155,TY,B3,0
93467,31155,TY,A1,0
93468,31156,TY,A4,0
93469,31156,TY,B3,0
93470,31156,TY,A2,0
93471,31157,TY,A4,0
93472,31157,TY,B3,0
93473,31157,TY,A3,0
93474,31158,TY,A4,0
93475,31158,TY,B3,0
93476,31158,TY,A4,0
93477,31159,TY,A4,0
93478,31159,TY,B3,0
93479,31159,TY,TX,explicit_train
93480,31160,TY,A4,0
93481,31160,TY,B3,0
93482,31160,TY,B1,0
93483,31161,TY,A4,0
93484,31161,TY,B3,0
93485,31161,TY,B2,0
93486,31162,TY,A4,0
93487,31162,TY,B3,0
93488,31162,TY,B3,0
93489,31163,TY,A4,0
93490,31163,TY,B3,0
93491,31163,TY,B4,0
93492,31164,TY,A4,0
93493,31164,TY,B3,0
93494,31164,TY,TY,explicit_train
93495,31165,TY,A4,0
93496,31165,TY,B3,0
93497,31165,TY,C1,0
93498,31166,TY,A4,0
93499,31166,TY,B3,0
93500,31166,TY,C2,0
93501,31167,TY,A4,0
93502,31167,TY,B3,0
93503,31167,TY,C3,0
93504,31168,TY,A4,0
93505,31168,TY,B3,0
93506,31168,TY,C4,0
93507,31169,TY,A4,0
93508,31169,TY,B3,0
93509,31169,TY,TZ,explicit_train
93510,31170,TY,A4,0
93511,31170,TY,B4,0
93512,31170,TY,A1,0
93513,31171,TY,A4,0
93514,31171,TY,B4,0
93515,31171,TY,A2,0
93516,31172,TY,A4,0
93517,31172,TY,B4,0
93518,31172,TY,A3,0
93519,31173,TY,A4,0
93520,31173,TY,B4,0
93521,31173,TY,A4,0
93522,31174,TY,A4,0
93523,31174,TY,B4,0
93524,31174,TY,TX,explicit_train
93525,31175,TY,A4,0
93526,31175,TY,B4,0
93527,31175,TY,B1,0
93528,31176,TY,A4,0
93529,31176,TY,B4,0
93530,31176,TY,B2,0
93531,31177,TY,A4,0
93532,31177,TY,B4,0
93533,31177,TY,B3,0
93534,31178,TY,A4,0
93535,31178,TY,B4,0
93536,31178,TY,B4,0
93537,31179,TY,A4,0
93538,31179,TY,B4,0
93539,31179,TY,TY,explicit_train
93540,31180,TY,A4,0
93541,31180,TY,B4,0
93542,31180,TY,C1,0
93543,31181,TY,A4,0
93544,31181,TY,B4,0
93545,31181,TY,C2,0
93546,31182,TY,A4,0
93547,31182,TY,B4,0
93548,31182,TY,C3,0
93549,31183,TY,A4,0
93550,31183,TY,B4,0
93551,31183,TY,C4,0
93552,31184,TY,A4,0
93553,31184,TY,B4,0
93554,31184,TY,TZ,explicit_train
93555,31185,TY,A4,0
93556,31185,TY,TY,explicit_train
93557,31185,TY,A1,0
93558,31186,TY,A4,0
93559,31186,TY,TY,explicit_train
93560,31186,TY,A2,0
93561,31187,TY,A4,0
93562,31187,TY,TY,explicit_train
93563,31187,TY,A3,0
93564,31188,TY,A4,0
93565,31188,TY,TY,explicit_train
93566,31188,TY,A4,0
93567,31189,TY,A4,0
93568,31189,TY,TY,explicit_train
93569,31189,TY,TX,explicit_train
93570,31190,TY,A4,0
93571,31190,TY,TY,explicit_train
93572,31190,TY,B1,0
93573,31191,TY,A4,0
93574,31191,TY,TY,explicit_train
93575,31191,TY,B2,0
93576,31192,TY,A4,0
93577,31192,TY,TY,explicit_train
93578,31192,TY,B3,0
93579,31193,TY,A4,0
93580,31193,TY,TY,explicit_train
93581,31193,TY,B4,0
93582,31194,TY,A4,0
93583,31194,TY,TY,explicit_train
93584,31194,TY,TY,explicit_train
93585,31195,TY,A4,0
93586,31195,TY,TY,explicit_train
93587,31195,TY,C1,0
93588,31196,TY,A4,0
93589,31196,TY,TY,explicit_train
93590,31196,TY,C2,0
93591,31197,TY,A4,0
93592,31197,TY,TY,explicit_train
93593,31197,TY,C3,0
93594,31198,TY,A4,0
93595,31198,TY,TY,explicit_train
93596,31198,TY,C4,0
93597,31199,TY,A4,0
93598,31199,TY,TY,explicit_train
93599,31199,TY,TZ,explicit_train
93600,31200,TY,A4,0
93601,31200,TY,C1,0
93602,31200,TY,A1,0
93603,31201,TY,A4,0
93604,31201,TY,C1,0
93605,31201,TY,A2,0
93606,31202,TY,A4,0
93607,31202,TY,C1,0
93608,31202,TY,A3,0
93609,31203,TY,A4,0
93610,31203,TY,C1,0
93611,31203,TY,A4,0
93612,31204,TY,A4,0
93613,31204,TY,C1,0
93614,31204,TY,TX,explicit_train
93615,31205,TY,A4,0
93616,31205,TY,C1,0
93617,31205,TY,B1,0
93618,31206,TY,A4,0
93619,31206,TY,C1,0
93620,31206,TY,B2,0
93621,31207,TY,A4,0
93622,31207,TY,C1,0
93623,31207,TY,B3,0
93624,31208,TY,A4,0
93625,31208,TY,C1,0
93626,31208,TY,B4,0
93627,31209,TY,A4,0
93628,31209,TY,C1,0
93629,31209,TY,TY,explicit_train
93630,31210,TY,A4,0
93631,31210,TY,C1,0
93632,31210,TY,C1,0
93633,31211,TY,A4,0
93634,31211,TY,C1,0
93635,31211,TY,C2,0
93636,31212,TY,A4,0
93637,31212,TY,C1,0
93638,31212,TY,C3,0
93639,31213,TY,A4,0
93640,31213,TY,C1,0
93641,31213,TY,C4,0
93642,31214,TY,A4,0
93643,31214,TY,C1,0
93644,31214,TY,TZ,explicit_train
93645,31215,TY,A4,0
93646,31215,TY,C2,0
93647,31215,TY,A1,0
93648,31216,TY,A4,0
93649,31216,TY,C2,0
93650,31216,TY,A2,0
93651,31217,TY,A4,0
93652,31217,TY,C2,0
93653,31217,TY,A3,0
93654,31218,TY,A4,0
93655,31218,TY,C2,0
93656,31218,TY,A4,0
93657,31219,TY,A4,0
93658,31219,TY,C2,0
93659,31219,TY,TX,explicit_train
93660,31220,TY,A4,0
93661,31220,TY,C2,0
93662,31220,TY,B1,0
93663,31221,TY,A4,0
93664,31221,TY,C2,0
93665,31221,TY,B2,0
93666,31222,TY,A4,0
93667,31222,TY,C2,0
93668,31222,TY,B3,0
93669,31223,TY,A4,0
93670,31223,TY,C2,0
93671,31223,TY,B4,0
93672,31224,TY,A4,0
93673,31224,TY,C2,0
93674,31224,TY,TY,explicit_train
93675,31225,TY,A4,0
93676,31225,TY,C2,0
93677,31225,TY,C1,0
93678,31226,TY,A4,0
93679,31226,TY,C2,0
93680,31226,TY,C2,0
93681,31227,TY,A4,0
93682,31227,TY,C2,0
93683,31227,TY,C3,0
93684,31228,TY,A4,0
93685,31228,TY,C2,0
93686,31228,TY,C4,0
93687,31229,TY,A4,0
93688,31229,TY,C2,0
93689,31229,TY,TZ,explicit_train
93690,31230,TY,A4,0
93691,31230,TY,C3,0
93692,31230,TY,A1,0
93693,31231,TY,A4,0
93694,31231,TY,C3,0
93695,31231,TY,A2,0
93696,31232,TY,A4,0
93697,31232,TY,C3,0
93698,31232,TY,A3,0
93699,31233,TY,A4,0
93700,31233,TY,C3,0
93701,31233,TY,A4,0
93702,31234,TY,A4,0
93703,31234,TY,C3,0
93704,31234,TY,TX,explicit_train
93705,31235,TY,A4,0
93706,31235,TY,C3,0
93707,31235,TY,B1,0
93708,31236,TY,A4,0
93709,31236,TY,C3,0
93710,31236,TY,B2,0
93711,31237,TY,A4,0
93712,31237,TY,C3,0
93713,31237,TY,B3,0
93714,31238,TY,A4,0
93715,31238,TY,C3,0
93716,31238,TY,B4,0
93717,31239,TY,A4,0
93718,31239,TY,C3,0
93719,31239,TY,TY,explicit_train
93720,31240,TY,A4,0
93721,31240,TY,C3,0
93722,31240,TY,C1,0
93723,31241,TY,A4,0
93724,31241,TY,C3,0
93725,31241,TY,C2,0
93726,31242,TY,A4,0
93727,31242,TY,C3,0
93728,31242,TY,C3,0
93729,31243,TY,A4,0
93730,31243,TY,C3,0
93731,31243,TY,C4,0
93732,31244,TY,A4,0
93733,31244,TY,C3,0
93734,31244,TY,TZ,explicit_train
93735,31245,TY,A4,0
93736,31245,TY,C4,0
93737,31245,TY,A1,0
93738,31246,TY,A4,0
93739,31246,TY,C4,0
93740,31246,TY,A2,0
93741,31247,TY,A4,0
93742,31247,TY,C4,0
93743,31247,TY,A3,0
93744,31248,TY,A4,0
93745,31248,TY,C4,0
93746,31248,TY,A4,0
93747,31249,TY,A4,0
93748,31249,TY,C4,0
93749,31249,TY,TX,explicit_train
93750,31250,TY,A4,0
93751,31250,TY,C4,0
93752,31250,TY,B1,0
93753,31251,TY,A4,0
93754,31251,TY,C4,0
93755,31251,TY,B2,0
93756,31252,TY,A4,0
93757,31252,TY,C4,0
93758,31252,TY,B3,0
93759,31253,TY,A4,0
93760,31253,TY,C4,0
93761,31253,TY,B4,0
93762,31254,TY,A4,0
93763,31254,TY,C4,0
93764,31254,TY,TY,explicit_train
93765,31255,TY,A4,0
93766,31255,TY,C4,0
93767,31255,TY,C1,0
93768,31256,TY,A4,0
93769,31256,TY,C4,0
93770,31256,TY,C2,0
93771,31257,TY,A4,0
93772,31257,TY,C4,0
93773,31257,TY,C3,0
93774,31258,TY,A4,0
93775,31258,TY,C4,0
93776,31258,TY,C4,0
93777,31259,TY,A4,0
93778,31259,TY,C4,0
93779,31259,TY,TZ,explicit_train
93780,31260,TY,A4,0
93781,31260,TY,TZ,explicit_train
93782,31260,TY,A1,0
93783,31261,TY,A4,0
93784,31261,TY,TZ,explicit_train
93785,31261,TY,A2,0
93786,31262,TY,A4,0
93787,31262,TY,TZ,explicit_train
93788,31262,TY,A3,0
93789,31263,TY,A4,0
93790,31263,TY,TZ,explicit_train
93791,31263,TY,A4,0
93792,31264,TY,A4,0
93793,31264,TY,TZ,explicit_train
93794,31264,TY,TX,explicit_train
93795,31265,TY,A4,0
93796,31265,TY,TZ,explicit_train
93797,31265,TY,B1,0
93798,31266,TY,A4,0
93799,31266,TY,TZ,explicit_train
93800,31266,TY,B2,0
93801,31267,TY,A4,0
93802,31267,TY,TZ,explicit_train
93803,31267,TY,B3,0
93804,31268,TY,A4,0
93805,31268,TY,TZ,explicit_train
93806,31268,TY,B4,0
93807,31269,TY,A4,0
93808,31269,TY,TZ,explicit_train
93809,31269,TY,TY,explicit_train
93810,31270,TY,A4,0
93811,31270,TY,TZ,explicit_train
93812,31270,TY,C1,0
93813,31271,TY,A4,0
93814,31271,TY,TZ,explicit_train
93815,31271,TY,C2,0
93816,31272,TY,A4,0
93817,31272,TY,TZ,explicit_train
93818,31272,TY,C3,0
93819,31273,TY,A4,0
93820,31273,TY,TZ,explicit_train
93821,31273,TY,C4,0
93822,31274,TY,A4,0
93823,31274,TY,TZ,explicit_train
93824,31274,TY,TZ,explicit_train
93825,31275,TY,TX,explicit_train
93826,31275,TY,A1,0
93827,31275,TY,A1,0
93828,31276,TY,TX,explicit_train
93829,31276,TY,A1,0
93830,31276,TY,A2,0
93831,31277,TY,TX,explicit_train
93832,31277,TY,A1,0
93833,31277,TY,A3,0
